link,location,no_checkins_all_time,no_users_all_time,monthly,beer_name,beer_stye,abv,ibu,beer_rating,raters,added,beer_link
https://untappd.com/brewery/393764,"Thun, Bern/Berne Switzerland","2,041",829,51,Whisky Ale,Scotch Ale / Wee Heavy,9.1% ABV,N/A IBU,(N/A),3 Ratings,Added 01/11/20,https://untappd.com/b/thunbier-whisky-ale/3622900
https://untappd.com/brewery/393764,"Thun, Bern/Berne Switzerland","2,041",829,51,Bella Italia,Kölsch,4.2% ABV,N/A IBU,(N/A),1 Rating,Added 11/07/19,https://untappd.com/b/thunbier-bella-italia/3519359
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Blond,Kellerbier / Zwickelbier,4.8% ABV,23 IBU,(3.3),565 Ratings,Added 11/11/11,https://untappd.com/b/stadtguet-blond/97441
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Amber,Lager - Amber,4.8% ABV,22 IBU,(3.29),479 Ratings,Added 01/05/12,https://untappd.com/b/stadtguet-amber/116784
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Niggi Näggi,Festbier,6% ABV,N/A IBU,(3.17),212 Ratings,Added 11/22/15,https://untappd.com/b/stadtguet-niggi-naggi/1322583
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Schwarz,Schwarzbier,4.8% ABV,24 IBU,(3.45),178 Ratings,Added 03/07/12,https://untappd.com/b/stadtguet-schwarz/141986
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Marroni,Märzen,4.8% ABV,N/A IBU,(3.34),76 Ratings,Added 10/10/15,https://untappd.com/b/stadtguet-marroni/1269068
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Bockbier,Bock - Single / Traditional,6.5% ABV,12 IBU,(3.28),76 Ratings,Added 02/20/17,https://untappd.com/b/stadtguet-bockbier/1960079
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Hefeweizen,Hefeweizen,5% ABV,10 IBU,(3.17),72 Ratings,Added 03/07/12,https://untappd.com/b/stadtguet-hefeweizen/141987
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Cologne Pale Ale,Kölsch,4.9% ABV,N/A IBU,(3.26),53 Ratings,Added 08/22/16,https://untappd.com/b/stadtguet-cologne-pale-ale/1700599
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Hitzefrei,Pilsner - German,5.1% ABV,25 IBU,(3.35),43 Ratings,Added 05/21/17,https://untappd.com/b/stadtguet-hitzefrei/2104252
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Ziro,Blonde Ale,4% ABV,N/A IBU,(3),12 Ratings,Added 06/14/16,https://untappd.com/b/stadtguet-ziro/1600795
https://untappd.com/brewery/18578,"Winterthur, Zürich Switzerland","2,130","1,238",27,Christmas Beer,Festbier,6% ABV,N/A IBU,(N/A),8 Ratings,Added 11/15/19,https://untappd.com/b/stadtguet-christmas-beer/3531829
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,India Pale Ale,IPA - American,7.5% ABV,60 IBU,(3.8),241 Ratings,Added 05/28/16,https://untappd.com/b/braumanufaktur-schlachthuus-india-pale-ale/1575856
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Draft Punk,Blonde Ale,5.2% ABV,14 IBU,(3.41),166 Ratings,Added 08/10/16,https://untappd.com/b/braumanufaktur-schlachthuus-draft-punk/1683641
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Cream Ale,Cream Ale,5.4% ABV,18 IBU,(3.5),146 Ratings,Added 09/11/15,https://untappd.com/b/braumanufaktur-schlachthuus-cream-ale/1232433
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Red Ale,Red Ale - American Amber / Red,5.2% ABV,24 IBU,(3.55),155 Ratings,Added 09/11/15,https://untappd.com/b/braumanufaktur-schlachthuus-red-ale/1232434
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Pale Ale,Pale Ale - American,5.9% ABV,30 IBU,(3.53),130 Ratings,Added 09/11/15,https://untappd.com/b/braumanufaktur-schlachthuus-pale-ale/1232436
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Samichlaus,Winter Ale,6% ABV,26 IBU,(3.28),125 Ratings,Added 10/28/16,https://untappd.com/b/braumanufaktur-schlachthuus-samichlaus/1794952
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Highlander,Red Ale - Other,7% ABV,24 IBU,(3.59),115 Ratings,Added 10/28/16,https://untappd.com/b/braumanufaktur-schlachthuus-highlander/1794948
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Weizen,Hefeweizen,5.5% ABV,14 IBU,(3.52),99 Ratings,Added 09/11/15,https://untappd.com/b/braumanufaktur-schlachthuus-weizen/1232465
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Geisha,IPA - Session / India Session Ale,5.2% ABV,45 IBU,(3.45),73 Ratings,Added 05/05/17,https://untappd.com/b/braumanufaktur-schlachthuus-geisha/2077293
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,HIP HOP Lager,Lager - Helles,4.8% ABV,26 IBU,(3.45),41 Ratings,Added 06/02/19,https://untappd.com/b/braumanufaktur-schlachthuus-hip-hop-lager/3260910
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Rebe Huus Bier,Lager - IPL (India Pale Lager),5.9% ABV,30 IBU,(3.5),11 Ratings,Added 05/27/19,https://untappd.com/b/braumanufaktur-schlachthuus-rebe-huus-bier/3250595
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Winter Ale,Winter Ale,6% ABV,26 IBU,(N/A),2 Ratings,Added 01/12/20,https://untappd.com/b/braumanufaktur-schlachthuus-winter-ale/3624590
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Irish Night,Stout - Oatmeal,5.5% ABV,38 IBU,(N/A),3 Ratings,Added 03/13/20,https://untappd.com/b/braumanufaktur-schlachthuus-irish-night/3718101
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Kurvebier EF,Lager - Helles,5.2% ABV,14 IBU,(N/A),2 Ratings,Added 09/09/18,https://untappd.com/b/braumanufaktur-schlachthuus-kurvebier-ef/2838351
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Fresh Hop,IPA - American,7.5% ABV,60 IBU,(N/A),2 Ratings,Added 12/05/18,https://untappd.com/b/braumanufaktur-schlachthuus-fresh-hop/2973573
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Sackgass,Lager - Dortmunder / Export,N/A ABV,N/A IBU,(N/A),1 Rating,Added 09/08/18,https://untappd.com/b/braumanufaktur-schlachthuus-sackgass/2837535
https://untappd.com/brewery/225060,"Lufingen, Zürich Switzerland","2,063",757,34,Bohemian Rhapsody,Hefeweizen,4.7% ABV,30 IBU,(N/A),1 Rating,Added 12/27/19,https://untappd.com/b/braumanufaktur-schlachthuus-bohemian-rhapsody/3601329
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,L'Ambrée,Rauchbier,6% ABV,N/A IBU,(3.4),513 Ratings,Added 04/21/13,https://untappd.com/b/brasserie-du-jorat-l-ambree/350094
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Blanche,Witbier,5.5% ABV,N/A IBU,(3.43),365 Ratings,Added 01/20/13,https://untappd.com/b/brasserie-du-jorat-la-blanche/297776
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,L'Hivernale,Winter Ale,5.5% ABV,N/A IBU,(3.32),216 Ratings,Added 11/23/13,https://untappd.com/b/brasserie-du-jorat-l-hivernale/512594
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Blonde,Blonde Ale,5% ABV,33 IBU,(3.37),189 Ratings,Added 11/25/15,https://untappd.com/b/brasserie-du-jorat-la-blonde/1326291
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Vaudoise,Lager - Helles,5.7% ABV,21 IBU,(3.46),114 Ratings,Added 07/28/18,https://untappd.com/b/brasserie-du-jorat-la-vaudoise/2771297
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Floréale,Lager - Amber,5% ABV,20 IBU,(3.45),83 Ratings,Added 04/12/14,https://untappd.com/b/brasserie-du-jorat-la-floreale/646871
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Noire,Porter - English,5.5% ABV,30 IBU,(3.56),79 Ratings,Added 10/29/16,https://untappd.com/b/brasserie-du-jorat-la-noire/1797987
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Framboise,Fruit Beer,5.5% ABV,15 IBU,(3.22),62 Ratings,Added 06/26/16,https://untappd.com/b/brasserie-du-jorat-la-framboise/1620146
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,Oktoberfest,Brown Ale - English,5.8% ABV,N/A IBU,(3.38),16 Ratings,Added 11/02/17,https://untappd.com/b/brasserie-du-jorat-oktoberfest/2367862
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,Motueka,Blonde Ale,7% ABV,N/A IBU,(3.45),19 Ratings,Added 08/25/17,https://untappd.com/b/brasserie-du-jorat-motueka/2260363
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,Vaudoiserie,Brown Ale - Other,N/A ABV,N/A IBU,(N/A),8 Ratings,Added 12/01/17,https://untappd.com/b/brasserie-du-jorat-vaudoiserie/2410947
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,WIPA,IPA - White,6.5% ABV,50 IBU,(N/A),6 Ratings,Added 04/13/17,https://untappd.com/b/brasserie-du-jorat-wipa/2041549
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,À Bloc,Belgian Blonde,N/A ABV,N/A IBU,(N/A),5 Ratings,Added 04/03/19,https://untappd.com/b/brasserie-du-jorat-a-bloc/3157953
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Nati,Lager - Pale,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 06/21/18,https://untappd.com/b/brasserie-du-jorat-la-nati/2710123
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,Blonde Lager,Lager - Pale,4.5% ABV,20 IBU,(N/A),1 Rating,Added 05/17/17,https://untappd.com/b/brasserie-du-jorat-blonde-lager/2097483
https://untappd.com/brewery/52195,"Vulliens, Vaud Switzerland","2,071","1,203",43,La Goille,Red Ale - American Amber / Red,5.5% ABV,N/A IBU,(N/A),1 Rating,Added 12/31/18,https://untappd.com/b/brasserie-du-jorat-la-goille/3017428
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Lager,Lager - Pale,4.8% ABV,16 IBU,(3.38),276 Ratings,Added 10/31/14,https://untappd.com/b/volta-brau-lager/861303
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Rye Red Ale,Red Ale - Other,5.1% ABV,27 IBU,(3.29),108 Ratings,Added 02/16/17,https://untappd.com/b/volta-brau-rye-red-ale/1952848
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Zee Zong Farmhouse Ale,Farmhouse Ale - Saison,5.1% ABV,26 IBU,(3.33),69 Ratings,Added 03/08/18,https://untappd.com/b/volta-brau-zee-zong-farmhouse-ale/2544234
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Uncomplicated Porter,Porter - English,5.7% ABV,37 IBU,(3.58),69 Ratings,Added 03/30/18,https://untappd.com/b/volta-brau-uncomplicated-porter/2578144
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,It's Complicated Porter,Porter - Other,5.7% ABV,28 IBU,(3.61),70 Ratings,Added 11/26/16,https://untappd.com/b/volta-brau-it-s-complicated-porter/1839170
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Randy Redneck Beetroot Pale Ale,Pale Ale - International,6.1% ABV,24 IBU,(3.17),62 Ratings,Added 05/11/17,https://untappd.com/b/volta-brau-randy-redneck-beetroot-pale-ale/2087325
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Follow the White Rabbit,IPA - White,5.5% ABV,50 IBU,(3.59),55 Ratings,Added 05/08/19,https://untappd.com/b/volta-brau-follow-the-white-rabbit/3217777
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,First Base,Lager - Helles,4.8% ABV,16 IBU,(3.41),42 Ratings,Added 08/24/18,https://untappd.com/b/volta-brau-first-base/2812471
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Jersey Red Ale,Red Ale - Irish,5.4% ABV,28 IBU,(3.29),45 Ratings,Added 05/17/19,https://untappd.com/b/volta-brau-jersey-red-ale/3232474
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Apri’ Case,Sour - Other,7% ABV,10 IBU,(3.65),48 Ratings,Added 08/24/18,https://untappd.com/b/volta-brau-apri-case/2812635
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Grano Ravanelli,Hefeweizen,4.9% ABV,16 IBU,(3.38),45 Ratings,Added 06/19/18,https://untappd.com/b/volta-brau-grano-ravanelli/2708586
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Dudelsack,Scotch Ale / Wee Heavy,6.7% ABV,25 IBU,(3.47),36 Ratings,Added 04/03/19,https://untappd.com/b/volta-brau-dudelsack/3158472
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Granary,Red Ale - Irish,5.5% ABV,20 IBU,(3.27),41 Ratings,Added 04/21/18,https://untappd.com/b/volta-brau-granary/2612773
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Öhmish IPA,IPA - International,7% ABV,36 IBU,(3.49),35 Ratings,Added 06/30/17,https://untappd.com/b/volta-brau-ohmish-ipa/2169955
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,5 O’Clock,Pale Ale - International,5.8% ABV,38 IBU,(3.29),35 Ratings,Added 08/27/18,https://untappd.com/b/volta-brau-5-o-clock/2818797
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Mahagony Brown Ale,Brown Ale - American,6.1% ABV,35 IBU,(3.6),28 Ratings,Added 01/16/18,https://untappd.com/b/volta-brau-mahagony-brown-ale/2474515
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Voluptuös,IPA - International,5.5% ABV,45 IBU,(3.3),25 Ratings,Added 01/16/19,https://untappd.com/b/volta-brau-voluptuos/3038524
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Mandarin,Golden Ale,6.5% ABV,30 IBU,(3.12),23 Ratings,Added 01/15/19,https://untappd.com/b/volta-brau-mandarin/3037545
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Randy Redneck Ginger Edition,Fruit Beer,6% ABV,26 IBU,(3.3),21 Ratings,Added 05/24/19,https://untappd.com/b/volta-brau-randy-redneck-ginger-edition/3244688
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Saturnine Dark IPA,IPA - Black / Cascadian Dark Ale,6.8% ABV,50 IBU,(3.49),20 Ratings,Added 09/22/17,https://untappd.com/b/volta-brau-saturnine-dark-ipa/2302994
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Lucid,IPA - Session / India Session Ale,5.1% ABV,45 IBU,(3.64),23 Ratings,Added 04/20/18,https://untappd.com/b/volta-brau-lucid/2610658
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,"Ella et Pierre, IPA",IPA - American,5.7% ABV,51 IBU,(3.75),17 Ratings,Added 01/16/18,https://untappd.com/b/volta-brau-ella-et-pierre-ipa/2474503
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Carry On,Red Ale - Other,6.1% ABV,35 IBU,(3.28),17 Ratings,Added 01/16/19,https://untappd.com/b/volta-brau-carry-on/3038455
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,"3 Roses, Bridge!",California Common,5.2% ABV,24 IBU,(3.57),14 Ratings,Added 05/03/19,https://untappd.com/b/volta-brau-3-roses-bridge/3208347
https://untappd.com/brewery/165793,"Basel, Basel-Stadt Switzerland","2,228",715,0,Light Shy,Porter - Other,5.8% ABV,30 IBU,(3.35),12 Ratings,Added 05/11/19,https://untappd.com/b/volta-brau-light-shy/3224469
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Hammer Sud,Lager - Helles,4.8% ABV,N/A IBU,(3.13),226 Ratings,Added 05/10/14,https://untappd.com/b/stadtbuhl-hammer-sud/675473
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Lager Dunkel,Lager - Munich Dunkel,4.8% ABV,N/A IBU,(3.41),176 Ratings,Added 06/19/11,https://untappd.com/b/stadtbuhl-lager-dunkel/58670
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Hammer Sud Dark Night Revelation,Lager - Dark,4.8% ABV,N/A IBU,(3.15),156 Ratings,Added 09/30/17,https://untappd.com/b/stadtbuhl-hammer-sud-dark-night-revelation/2316425
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Lager Hell,Lager - Helles,4.8% ABV,N/A IBU,(2.85),110 Ratings,Added 09/27/13,https://untappd.com/b/stadtbuhl-lager-hell/462740
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,HirseGold,Specialty Grain,4% ABV,N/A IBU,(2.89),155 Ratings,Added 10/12/13,https://untappd.com/b/stadtbuhl-hirsegold/475430
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Holmebier,Lager - Japanese Rice,5% ABV,N/A IBU,(2.86),156 Ratings,Added 08/31/19,https://untappd.com/b/stadtbuhl-holmebier/3410723
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Sunset Lager,Lager - Euro Pale,4.8% ABV,N/A IBU,(3.05),144 Ratings,Added 04/22/18,https://untappd.com/b/stadtbuhl-sunset-lager/2615802
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,CaBi Kaffeebier,Lager - Dark,4.8% ABV,N/A IBU,(2.99),124 Ratings,Added 12/11/15,https://untappd.com/b/stadtbuhl-cabi-kaffeebier/1345701
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Min Stärn,Lager - Winter,5% ABV,N/A IBU,(2.7),103 Ratings,Added 11/04/16,https://untappd.com/b/stadtbuhl-min-starn/1804971
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Braumeisters Rauchbier Mild,Rauchbier,4.8% ABV,N/A IBU,(3.06),65 Ratings,Added 05/02/15,https://untappd.com/b/stadtbuhl-braumeisters-rauchbier-mild/1068641
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Zeughauskeller Spezial Bier,Lager - Amber,5.4% ABV,N/A IBU,(3.47),43 Ratings,Added 01/21/19,https://untappd.com/b/stadtbuhl-zeughauskeller-spezial-bier/3046716
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Spezli,Lager - Helles,5% ABV,N/A IBU,(2.8),32 Ratings,Added 01/23/15,https://untappd.com/b/stadtbuhl-spezli/952540
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Fürstenbräu,Lager - Dortmunder / Export,5.4% ABV,N/A IBU,(3.32),24 Ratings,Added 04/18/14,https://untappd.com/b/stadtbuhl-furstenbrau/651802
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Bock-Bier,Bock - Single / Traditional,6% ABV,N/A IBU,(3.4),23 Ratings,Added 12/13/14,https://untappd.com/b/stadtbuhl-bock-bier/908891
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Hammer Sud Pale Lager (Old Castle Project),Lager - IPL (India Pale Lager),4.8% ABV,N/A IBU,(3.3),21 Ratings,Added 03/30/19,https://untappd.com/b/stadtbuhl-hammer-sud-pale-lager-old-castle-project/3151589
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Naturtrüb,Kellerbier / Zwickelbier,4.8% ABV,N/A IBU,(2.83),12 Ratings,Added 08/01/13,https://untappd.com/b/stadtbuhl-naturtrub/419351
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Hammer Sud Sunrise Amber,Lager - Amber,7% ABV,N/A IBU,(3.25),15 Ratings,Added 09/30/17,https://untappd.com/b/stadtbuhl-hammer-sud-sunrise-amber/2316423
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Zwickel,Kellerbier / Zwickelbier,5% ABV,N/A IBU,(N/A),9 Ratings,Added 12/12/13,https://untappd.com/b/stadtbuhl-zwickel/528659
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Festbier,Lager - Winter,5.2% ABV,N/A IBU,(N/A),5 Ratings,Added 12/13/14,https://untappd.com/b/stadtbuhl-festbier/907778
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Stadtbühl Bier-Ass,Porter - Baltic,10% ABV,N/A IBU,(N/A),5 Ratings,Added 12/03/19,https://untappd.com/b/stadtbuhl-stadtbuhl-bier-ass/3561645
https://untappd.com/brewery/12919,"Gossau, Sankt Gallen Switzerland","1,927","1,147",19,Hammer Sud (Brausilvester Spezial),Belgian Blonde,4.8% ABV,N/A IBU,(N/A),4 Ratings,Added 09/30/17,https://untappd.com/b/stadtbuhl-hammer-sud-brausilvester-spezial/2316424
